,trial_nr,onset,event_type,phase,response,nr_frames,condition,hazard,state,ref_freq,freq,LLRin,volume,ref_volume,onset_abs,duration,subject_id,block_id,start_time,morning,time_stim,blinks,sacs,pupil_b
2769,369,468.17969359998824,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2162.38908351944,4.356452454495322,0.9365105888784016,0.8353318928570389,520.6964009999647,0.0994777999585494,1,6,2025-09-10 17:31:00,False,468.163,0,2,8.051618664338331
2770,370,469.4291209999355,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2601.046912022641,6.25132381806965,0.9828937531793828,0.8353318928570389,521.945828399912,0.1003341000759974,1,6,2025-09-10 17:31:00,False,469.412,0,0,10.721678106899587
2771,371,470.6799966999679,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1461.2289918199804,0.3355184176051574,0.8337184113971564,0.8353318928570389,523.1967040999443,0.1000841000350192,1,6,2025-09-10 17:31:00,False,470.663,0,0,9.835327455947173
2772,372,471.92977640003664,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1729.9605121282982,2.0674780422316448,0.8539484762979876,0.8353318928570389,524.4464838000131,0.1001402999972924,1,6,2025-09-10 17:31:00,False,471.913,0,0,9.48393143242566
2773,373,473.1800563999568,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1896.252527066204,3.009074484645441,0.8860854856288727,0.8353318928570389,525.6967637999333,0.099987499997951,1,6,2025-09-10 17:31:00,False,473.163,0,1,9.827076516070628
2774,374,474.4301961999736,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,3013.088763140116,7.759951408222425,0.999043460891625,0.8353318928570389,526.94690359995,0.0997528999578207,1,6,2025-09-10 17:31:00,False,474.413,0,0,0.6875178817552956
2775,375,475.68030339997495,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1776.2006548365,2.3380946687301436,0.8619899669467609,0.8353318928570389,528.1970107999514,0.1001944000599905,1,6,2025-09-10 17:31:00,False,475.663,0,0,-0.7986535720090935
2776,376,476.9305326999747,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1766.6402040855623,2.2827252716232453,0.8602518040229451,0.8353318928570389,529.4472400999512,0.1001227999804541,1,6,2025-09-10 17:31:00,False,476.913,0,0,-1.206048710424168
2777,377,478.1801169999526,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2930.801550990634,7.475877521804112,0.9975077491011596,0.8353318928570389,530.696824399929,0.1002285000868141,1,6,2025-09-10 17:31:00,False,478.163,0,1,17.012857581539482
2778,378,479.4304641000344,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1596.5190661410822,1.2439450623228077,0.8374595358695358,0.8353318928570389,531.9471715000109,0.1001443999120965,1,6,2025-09-10 17:31:00,False,479.413,0,2,14.938118645488258
2779,379,480.6799153999309,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1618.240066910182,1.382582332843953,0.839320878739049,0.8353318928570389,533.1966227999073,0.0993642000248655,1,6,2025-09-10 17:31:00,False,480.663,0,0,15.14877801460268
2780,380,481.9294685000205,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2047.299341455414,3.7953568061631184,0.9168775133532868,0.8353318928570389,534.4461758999969,0.1001982999732717,1,6,2025-09-10 17:31:00,False,481.912,0,0,2.4227672724639304
2781,381,483.1798434999655,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1390.829248017233,-0.1710556134514752,0.8366539012852131,0.8353318928570389,535.6965508999419,0.1000435000751167,1,6,2025-09-10 17:31:00,False,483.162,0,1,14.523145159287226
2782,382,484.4293617000221,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1903.2312250634427,3.0467615192292197,0.8875608321385178,0.8353318928570389,536.9460690999986,0.1001802999526262,1,6,2025-09-10 17:31:00,False,484.412,0,0,7.925738664074657
2783,383,485.67966379999416,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2436.721463177971,5.581805101742917,0.9698691115758874,0.8353318928570389,538.1963711999706,0.1002188000129535,1,6,2025-09-10 17:31:00,False,485.662,0,1,-3.0348985097651275
2784,384,486.9304008000181,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1419.335812934022,0.0370913159213417,0.83508779799083,0.8353318928570389,539.4471081999945,0.099784699967131,1,6,2025-09-10 17:31:00,False,486.913,0,0,-2.372292511271454
2785,385,488.1803390000132,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2108.354060882458,4.096833108902471,0.927748393940135,0.8353318928570389,540.6970463999896,0.1000640999991446,1,6,2025-09-10 17:31:00,False,488.163,0,1,5.062047150015567
2786,386,489.4200033000088,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1680.684630406536,1.7710153243358124,0.8465493379564122,0.8353318928570389,541.9367106999853,0.1001223999774083,1,6,2025-09-10 17:31:00,False,489.402,0,1,21.118230245897898
2787,387,490.6803568000323,stim,2,,9.0,surprise,0.05,1.0,1414.2135700185847,1786.069878245533,2.3949406229809616,0.8638212687515108,0.8353318928570389,543.1970642000088,0.0893966999137774,1,6,2025-09-10 17:31:00,False,490.663,0,0,9.795055934401766
2788,388,491.9198699000408,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1946.4185495553595,3.2769562089142714,0.8966923825225983,0.8353318928570389,544.4365773000172,0.1001784999389201,1,6,2025-09-10 17:31:00,False,491.902,0,1,8.035507691476896
2789,389,493.1810724000097,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2216.998431310199,4.61232172603571,0.9445754727696444,0.8353318928570389,545.6977797999862,0.0993755999952554,1,6,2025-09-10 17:31:00,False,493.163,0,1,12.512168092463597
2790,390,494.430603399931,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2304.7527789815113,5.010574267337932,0.9559674374130032,0.8353318928570389,546.9473107999074,0.1002467001089826,1,6,2025-09-10 17:31:00,False,494.413,0,0,14.217089670393804
2791,391,495.6809967000154,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1952.2836792219236,3.3078236285705276,0.8979241095392944,0.8353318928570389,548.1977040999918,0.1000974000198766,1,6,2025-09-10 17:31:00,False,495.663,0,1,10.280385411567718
2792,392,496.9297407999984,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1870.2035915476429,2.8671667502945275,0.8806127490535788,0.8353318928570389,549.4464481999748,0.1001247999956831,1,6,2025-09-10 17:31:00,False,496.912,0,0,2.8743922822324772
2793,393,498.17998129996704,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1496.080060458014,0.5773324670915251,0.8334544152024205,0.8353318928570389,550.6966886999435,0.1002807000186294,1,6,2025-09-10 17:31:00,False,498.162,1,2,28.314236847741505
2794,394,499.43019469996216,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1988.3870485024277,3.4958123468242395,0.9053901973603132,0.8353318928570389,551.9469020999386,0.1001750000286847,1,6,2025-09-10 17:31:00,False,499.412,0,0,-3.736939605450973
2795,395,500.6799256000086,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1314.1064298816868,-0.7531938352093513,0.8433172620905404,0.8353318928570389,553.196632999985,0.1001252999994903,1,6,2025-09-10 17:31:00,False,500.662,0,1,-5.278922957709888
2796,396,501.93015770002967,stim,2,,9.0,surprise,0.05,1.0,1414.2135700185847,1448.6571656627077,0.2468708036815092,0.8340107017638047,0.8353318928570389,554.4468651000061,0.0912619999144226,1,6,2025-09-10 17:31:00,False,501.912,0,0,9.829319456329348
2797,397,503.1704751999932,stim,2,,11.0,surprise,0.05,1.0,1414.2135700185847,2264.2899358129557,4.8288618524890445,0.9509459858081863,0.8353318928570389,555.6871825999697,0.1102297999896109,1,6,2025-09-10 17:31:00,False,503.153,0,1,16.768250372523763
2798,398,504.43084129999625,stim,2,,9.0,surprise,0.05,1.0,1414.2135700185847,2187.2509224475148,4.47373318688918,0.9402787749977912,0.8353318928570389,556.9475486999727,0.0895628000143915,1,6,2025-09-10 17:31:00,False,504.413,0,0,24.109395087266844
2799,399,505.6704715999658,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1735.9488172831682,2.102929123707328,0.8549350601169059,0.8353318928570389,558.1871789999423,0.10011180001311,1,6,2025-09-10 17:31:00,False,505.652,0,0,21.789377918031605
2800,400,506.9200831000344,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1875.538696088028,2.8963913070523692,0.8817277159638671,0.8353318928570389,559.4367905000108,0.1002201999071985,1,6,2025-09-10 17:31:00,False,506.902,0,0,-2.993790915408689
2801,401,508.1702774000005,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,1157.2452252971614,-2.057282812992997,0.8667361221461691,0.8353318928570389,560.6869847999769,0.1001633999403566,1,6,2025-09-10 17:31:00,False,508.152,0,1,3.647778639876378
2802,402,509.4206802000408,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,1223.6442829816829,-1.4849122455787704,0.8555465265590463,0.8353318928570389,561.9373876000172,0.099558399990201,1,6,2025-09-10 17:31:00,False,509.403,0,1,3.759866596577822
2803,403,510.6812006999389,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,1279.3831487380244,-1.027922632796282,0.8474680895146416,0.8353318928570389,563.1979080999154,0.1001535000978037,1,6,2025-09-10 17:31:00,False,510.663,0,1,14.993346149148921
2804,404,511.9314399000141,stim,2,,9.0,surprise,0.05,-1.0,1414.2135700185847,1380.7055760767114,-0.2460038770174054,0.837330743298769,0.8353318928570389,564.4481472999905,0.0897465000161901,1,6,2025-09-10 17:31:00,False,511.913,0,0,25.31077453444118
2805,405,513.1801971999812,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,725.1157429450242,-6.853097287898614,0.8794406165326301,0.8353318928570389,565.6969045999576,0.1001798999495804,1,6,2025-09-10 17:31:00,False,513.162,0,0,26.18978101509345
2806,406,514.4305101000355,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,663.5640185248072,-7.763146233389553,0.8685060750953538,0.8353318928570389,566.9472175000119,0.1001399999950081,1,6,2025-09-10 17:31:00,False,514.412,0,1,28.22089474223031
2807,407,515.6717321000178,stim,2,,11.0,surprise,0.05,-1.0,1414.2135700185847,798.01551468504,-5.870302591607135,0.8886844912713434,0.8353318928570389,568.1884394999943,0.108524499926716,1,6,2025-09-10 17:31:00,False,515.653,0,0,28.302888129053432
2808,408,516.9213091999409,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,1008.4176096081604,-3.4695593946801484,0.8891986946672656,0.8353318928570389,569.4380165999173,0.1001684000948444,1,6,2025-09-10 17:31:00,False,516.903,0,0,26.35352797232947
2809,409,518.1716661999817,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,861.0916659731797,-5.089857942412045,0.8932142591789128,0.8353318928570389,570.6883735999581,0.100057499948889,1,6,2025-09-10 17:31:00,False,518.153,0,1,15.002720597581725
2810,410,519.4211635999964,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,650.5682762209304,-7.966063121946792,0.8658503332161338,0.8353318928570389,571.9378709999728,0.1002374000381678,1,6,2025-09-10 17:31:00,False,519.403,0,0,10.970354170673726
2811,411,520.6705558000249,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,1135.61022449033,-2.25089610119854,0.8704885419603133,0.8353318928570389,573.1872632000013,0.1002038000151515,1,6,2025-09-10 17:31:00,False,520.652,0,0,12.629000413574317
2812,412,521.9209246000391,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,750.8705192561207,-6.495032541998349,0.8831782887037098,0.8353318928570389,574.4376320000156,0.0995398999657481,1,6,2025-09-10 17:31:00,False,521.902,0,0,-6.331539696637052
2813,413,523.170511000033,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,936.6068092741968,-4.227445835180325,0.8938769499142872,0.8353318928570389,575.6872184000094,0.1002424999605864,1,6,2025-09-10 17:31:00,False,523.152,0,1,-0.07175851163277422
2814,414,524.4207870000391,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,1024.9442012597,-3.302788532058773,0.8873706422573352,0.8353318928570389,576.9374944000156,0.1002446999773383,1,6,2025-09-10 17:31:00,False,524.402,0,0,-4.782250349389775
2815,415,525.670477800013,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,791.226715822101,-5.957951684276097,0.8879998875688998,0.8353318928570389,578.1871851999895,0.1001293000299483,1,6,2025-09-10 17:31:00,False,525.652,0,0,-13.166511007103628
2816,416,526.9214354999713,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,798.5482806893834,-5.863455749185936,0.888736659237169,0.8353318928570389,579.4381428999477,0.1000152999768033,1,6,2025-09-10 17:31:00,False,526.903,0,2,-3.004336800970441
2817,417,528.1715563999605,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,536.5783706079989,-9.942323212319964,0.837812257555822,0.8353318928570389,580.688263799937,0.0995784000260755,1,6,2025-09-10 17:31:00,False,528.153,0,0,1.4448075714707311
2818,418,529.4316436999361,stim,2,,9.0,surprise,0.05,-1.0,1414.2135700185847,1154.35684750083,-2.0829207522925897,0.8672379029275176,0.8353318928570389,581.9483510999125,0.0897923000156879,1,6,2025-09-10 17:31:00,False,529.413,0,2,-1.349055072687988
2819,419,530.6713898999733,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,782.033848481519,-6.077845670805776,0.8870143732409806,0.8353318928570389,583.1880972999497,0.1001760000362992,1,6,2025-09-10 17:31:00,False,530.653,0,1,-4.035058726276867
2820,420,531.9305612999597,stim,2,,9.0,surprise,0.05,-1.0,1414.2135700185847,1397.3737593365654,-0.1228945701623493,0.8362498015289404,0.8353318928570389,584.4472686999361,0.0911271000513807,1,6,2025-09-10 17:31:00,False,531.912,0,1,-21.621855437029527
2821,421,533.1717643000302,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,691.567211450322,-7.339083608040417,0.8738231499722388,0.8353318928570389,585.6884717000066,0.1000674999086186,1,6,2025-09-10 17:31:00,False,533.153,0,2,-10.832858819239279
2822,422,534.4221331000444,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,1330.1634249691797,-0.6285973056892582,0.8416338245144523,0.8353318928570389,586.9388405000209,0.0993888999801129,1,6,2025-09-10 17:31:00,False,534.403,0,0,-5.178955299827916
2823,423,535.6716705000144,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,877.2660805969036,-4.898941255214264,0.8938122434374827,0.8353318928570389,588.1883778999909,0.1002883999608457,1,6,2025-09-10 17:31:00,False,535.653,0,1,-4.0048755811041445
2824,424,536.9214665999752,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,1072.2974089678887,-2.839430432237348,0.88090937864192,0.8353318928570389,589.4381739999517,0.0998560000443831,1,6,2025-09-10 17:31:00,False,536.903,0,2,-8.940475030616875
2825,425,538.1715034000226,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,913.5393684061116,-4.483279623944802,0.894259451185863,0.8353318928570389,590.6882107999991,0.0994100999087095,1,6,2025-09-10 17:31:00,False,538.153,0,0,-10.637099891785692
2826,426,539.4210070999688,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,1256.6927282662375,-1.2115062394607286,0.850552393508169,0.8353318928570389,591.9377144999453,0.1002015999983996,1,6,2025-09-10 17:31:00,False,539.402,0,0,3.1328851573645693
2827,427,540.671331199992,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,629.2206166570214,-8.308353137674638,0.8612363373948568,0.8353318928570389,593.1880385999684,0.1000502000097185,1,6,2025-09-10 17:31:00,False,540.652,0,0,-2.011944131383773
2828,428,541.9210541999782,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,825.5927499492783,-5.521762140050133,0.8910812397445369,0.8353318928570389,594.4377615999547,0.1002532000420615,1,6,2025-09-10 17:31:00,False,541.902,0,0,-6.92197814677568
2829,429,543.1712286000256,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,996.8759737761394,-3.5876556317111583,0.8903149020898087,0.8353318928570389,595.6879360000021,0.1006405999651178,1,6,2025-09-10 17:31:00,False,543.152,0,2,4.234777859325456
2830,430,544.4219725999865,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,1674.7605317426423,1.734789808560246,0.8457536466601139,0.8353318928570389,596.9386799999629,0.099787599989213,1,6,2025-09-10 17:31:00,False,544.403,0,0,12.598051280592372
2831,431,545.6717954000342,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,801.0311679802456,-5.83160690692642,0.8889767850162151,0.8353318928570389,598.1885028000106,0.1000475999899208,1,6,2025-09-10 17:31:00,False,545.653,0,0,7.195298206992873
2832,432,546.9219523999491,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,956.7931538787276,-4.008682919576224,0.8931026385763152,0.8353318928570389,599.4386597999255,0.100117800058797,1,6,2025-09-10 17:31:00,False,546.903,0,2,-3.872684479373421
2833,433,548.1718531000079,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,1267.845536460749,-1.120860540409391,0.8489999619754032,0.8353318928570389,600.6885604999843,0.1002500000176951,1,6,2025-09-10 17:31:00,False,548.153,0,2,-18.098018715777872
2834,434,549.4224569999496,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,882.0306827569015,-4.843372511213984,0.8939422862068364,0.8353318928570389,601.9391643999261,0.1000176999950781,1,6,2025-09-10 17:31:00,False,549.403,0,0,-11.075207272221666
2835,435,550.6726147999871,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,1044.163042914518,-3.1121991321633677,0.884943731286282,0.8353318928570389,603.1893221999635,0.0993653000332415,1,6,2025-09-10 17:31:00,False,550.653,0,0,5.614206300316198
2836,436,551.9223122000112,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,700.6500092381015,-7.205220532852827,0.8754261661498846,0.8353318928570389,604.4390195999877,0.1000729999504983,1,6,2025-09-10 17:31:00,False,551.903,0,0,-4.442521166120148
2837,437,553.1725101000047,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,510.7834672076267,-10.44776016370135,0.8303798885673698,0.8353318928570389,605.6892174999812,0.0992494999663904,1,6,2025-09-10 17:31:00,False,553.153,0,1,-21.245999951158815
2838,438,554.4211984000285,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2508.8876202747374,5.881229145349423,0.9760981493046472,0.8353318928570389,606.937905800005,0.1003100000089034,1,6,2025-09-10 17:31:00,False,554.402,0,0,-18.53027970091164
2839,439,555.6714727000217,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,3130.4081887509637,8.151827789349372,1.0,0.8353318928570389,608.1881800999981,0.1001954999519512,1,6,2025-09-10 17:31:00,False,555.652,0,1,-6.50240841488699
2840,440,556.9219157000189,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1812.24799467512,2.544216121133324,0.8688431436667013,0.8353318928570389,609.4386230999953,0.0995509999338537,1,6,2025-09-10 17:31:00,False,556.902,0,0,-17.67365668418895
2841,441,558.1713433999685,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1992.393824266582,3.516464621951411,0.9062022270966866,0.8353318928570389,610.6880507999449,0.1002529000397771,1,6,2025-09-10 17:31:00,False,558.152,0,0,-18.196598261729925
2842,442,559.4217386999517,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2528.6326138663217,5.961652881881407,0.9776604520346676,0.8353318928570389,611.9384460999281,0.1001673000864684,1,6,2025-09-10 17:31:00,False,559.402,0,0,-19.70193374466982
2843,443,560.6721989999642,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1783.39046577943,2.3795385206302706,0.8633204996582332,0.8353318928570389,613.1889063999406,0.1000206000171601,1,6,2025-09-10 17:31:00,False,560.653,0,0,4.664996200325682
2844,444,561.9223548999871,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1442.8212310664248,0.2054581517613497,0.8341812317722652,0.8353318928570389,614.4390622999636,0.1000576999504119,1,6,2025-09-10 17:31:00,False,561.903,0,1,10.952545734417168
2845,445,563.1723599000252,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1580.3006610230675,1.1391932985051083,0.836308224292348,0.8353318928570389,615.6890673000016,0.0998078999109566,1,6,2025-09-10 17:31:00,False,563.153,0,3,3.6457165349550396
2846,446,564.4223618000397,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1372.8172648801306,-0.3047851049800474,0.8379014146746175,0.8353318928570389,616.9390692000161,0.1001024999422952,1,6,2025-09-10 17:31:00,False,564.403,0,1,-0.9850948724347108
2847,447,565.6728658000357,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1695.7643605121343,1.8626538844376437,0.8486696979839713,0.8353318928570389,618.1895732000121,0.1000633999938145,1,6,2025-09-10 17:31:00,False,565.653,0,0,-3.907336163192348
2848,448,566.9223743000184,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1491.223937853906,0.5439780720037458,0.8334423014499137,0.8353318928570389,619.4390816999949,0.10017779993359,1,6,2025-09-10 17:31:00,False,566.903,0,0,-9.871777780294961
2849,449,568.1727736000321,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2294.6890176232646,4.965679267263374,0.9547543048154504,0.8353318928570389,620.6894810000085,0.1000981999095529,1,6,2025-09-10 17:31:00,False,568.153,0,0,-19.035441194994135
2850,450,569.4230595999979,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2828.176587135185,7.110202315028221,0.9944830918326426,0.8353318928570389,621.9397669999744,0.0993373999372124,1,6,2025-09-10 17:31:00,False,569.403,0,1,-27.06956190218895
2851,451,570.6718225000077,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1677.0611213253433,1.7488729924552049,0.8460600925079901,0.8353318928570389,623.1885298999841,0.1001154999248683,1,6,2025-09-10 17:31:00,False,570.652,0,0,-19.52838752382579
2852,452,571.92216310004,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2539.971612600202,6.007554610817644,0.9785312367996284,0.8353318928570389,624.4388705000165,0.1000323999905958,1,6,2025-09-10 17:31:00,False,571.902,0,1,-6.663642123627056
2853,453,573.1716397000127,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1303.7061465097336,-0.8347113336829447,0.8444876750312849,0.8353318928570389,625.6883470999892,0.1001094999955967,1,6,2025-09-10 17:31:00,False,573.152,0,0,-7.600906550729254
2854,454,574.4221030999324,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1445.1265787120444,0.2218371997353563,0.8341112420817295,0.8353318928570389,626.9388104999089,0.100127900019288,1,6,2025-09-10 17:31:00,False,574.402,0,0,-8.343677999022148
2855,455,575.6723219999694,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1343.874156106704,-0.5233917013014157,0.8403160975656561,0.8353318928570389,628.1890293999459,0.0993348000338301,1,6,2025-09-10 17:31:00,False,575.652,0,1,-1.5781769868756987
2856,456,576.9226001999923,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,4000.000000000001,10.666666666666666,0.9716453944954933,0.8353318928570389,629.4393075999687,0.1000758999725803,1,6,2025-09-10 17:31:00,False,576.903,0,2,6.739533132342173
2857,457,578.1727330999565,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1367.1123973899537,-0.34750683079755,0.8383376018649088,0.8353318928570389,630.689440499933,0.0999536999734118,1,6,2025-09-10 17:31:00,False,578.153,0,0,0.36079476246452713
2858,458,579.4228894999833,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1882.991107324459,2.9370750822652503,0.8832908879360831,0.8353318928570389,631.9395968999597,0.0997841999633237,1,6,2025-09-10 17:31:00,False,579.403,0,1,-18.951423933181733
2859,459,580.6727100000135,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2105.2826656738816,4.081876927889495,0.927226364146852,0.8353318928570389,633.1894173999899,0.1000338000012561,1,6,2025-09-10 17:31:00,False,580.653,0,0,-20.27807890034909
2860,460,581.9233038999955,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2693.267858070827,6.608765996623787,0.9884566254600078,0.8353318928570389,634.440011299972,0.1001596000278368,1,6,2025-09-10 17:31:00,False,581.903,1,2,-13.498445123442774
2861,461,583.1729623999563,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1764.4928799260852,2.270247828879413,0.8598664747458395,0.8353318928570389,635.6896697999327,0.1001977000851184,1,6,2025-09-10 17:31:00,False,583.153,0,2,-5.469288888963309
2862,462,584.4233126999461,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2078.652781825051,3.951280232876525,0.9225904085401828,0.8353318928570389,636.9400200999225,0.1000627999892458,1,6,2025-09-10 17:31:00,False,584.403,0,1,-14.96640557665153
2863,463,585.6735554999323,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,2059.664593631335,3.8571336075154425,0.919163656609596,0.8353318928570389,638.1902628999087,0.0993389000650495,1,6,2025-09-10 17:31:00,False,585.653,0,0,-7.028117493977189
2864,464,586.9223209999618,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,985.0850615829464,-3.709722986356229,0.8913099574987385,0.8353318928570389,639.4390283999383,0.1000468999845907,1,6,2025-09-10 17:31:00,False,586.902,0,0,9.647434491784697
2865,465,588.1725550999981,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1940.5788157879572,3.2461299761179836,0.8954626049559223,0.8353318928570389,640.6892624999746,0.1000890999566763,1,6,2025-09-10 17:31:00,False,588.152,0,0,25.53616513531764
2866,466,589.422100500029,stim,2,,10.0,surprise,0.05,1.0,1414.2135700185847,1645.1499636199064,1.5517802259902025,0.8421115452038445,0.8353318928570389,641.9388079000055,0.1003369999816641,1,6,2025-09-10 17:31:00,False,589.402,0,0,38.60121854323094
2867,467,590.6724097999395,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,874.8538010506002,-4.927190422380553,0.8937383422466456,0.8353318928570389,643.1891171999159,0.100181300076656,1,6,2025-09-10 17:31:00,False,590.652,0,0,46.605630146126266
2868,468,591.9227103000158,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,1077.7136431621498,-2.7877412236133043,0.880078418724726,0.8353318928570389,644.4394176999922,0.0996351999929174,1,6,2025-09-10 17:31:00,False,591.902,0,0,39.015882484904644
2869,469,593.1723186999443,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,846.2509439462566,-5.268213782230809,0.8924571077065863,0.8353318928570389,645.6890260999207,0.1001364000840112,1,6,2025-09-10 17:31:00,False,593.152,0,0,61.7127942255263
2870,470,594.4232029000414,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,1037.1080754252507,-3.1817511968236523,0.8858692536956638,0.8353318928570389,646.9399103000178,0.1001438999082893,1,6,2025-09-10 17:31:00,False,594.403,1,2,64.4219972404665
2871,471,595.6729233000078,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,712.8336050430407,-7.028357333195011,0.877481071588938,0.8353318928570389,648.1896306999843,0.100155199994333,1,6,2025-09-10 17:31:00,False,595.652,0,0,67.52845870754813
2872,472,596.9231970999972,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,912.741927708336,-4.492238870547244,0.8942632561836973,0.8353318928570389,649.4399044999736,0.100270599941723,1,6,2025-09-10 17:31:00,False,596.903,0,0,58.96223777815805
2873,473,598.1733444999554,stim,2,,10.0,surprise,0.05,-1.0,1414.2135700185847,644.3577008898119,-8.06447154516074,0.8645399493064276,0.8353318928570389,650.6900518999319,0.0997869999846443,1,6,2025-09-10 17:31:00,False,598.153,0,0,34.12764860937219
